时间,项目名称,当月值(亿千瓦时),同比增长(%),累计值(亿千瓦时),累计增长(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-06,工业用电量,3760.00,5.40,20590.00,6.10,175,2017-06-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-06,轻工业用电量,669.00,7.70,3493.00,6.40,176,2017-06-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-06,重工业用电量,3091.00,4.90,17097.00,6.00,177,2017-06-30 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-05,第二产业用电量,3660.00,3.90,17129.00,6.30,178,2017-05-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-05,工业用电量,3600.00,3.80,16827.00,6.30,179,2017-05-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-05,轻工业用电量,622.00,4.70,2826.00,6.10,180,2017-05-31 00:00:00,1,0,2024-07-20 16:00:44,0,2024-07-20 16:00:44,,,
2017-05,重工业用电量,2978.00,3.60,14001.00,6.40,181,2017-05-31 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-04,第二产业用电量,3484.00,5.00,13481.00,6.90,182,2017-04-30 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-04,工业用电量,3420.00,4.80,13240.00,6.90,183,2017-04-30 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-04,轻工业用电量,616.00,6.10,2209.00,6.50,184,2017-04-30 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-04,重工业用电量,2804.00,4.60,11031.00,7.00,185,2017-04-30 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-03,第二产业用电量,3685.00,9.10,9998.00,7.60,186,2017-03-31 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-03,工业用电量,3627.00,8.90,9821.00,7.70,187,2017-03-31 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-03,轻工业用电量,579.00,13.80,1593.00,6.70,188,2017-03-31 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-03,重工业用电量,3048.00,8.00,8229.00,7.90,189,2017-03-31 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-02,第二产业用电量,2957.00,21.40,6327.00,6.70,190,2017-02-28 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-02,工业用电量,2906.00,21.90,6207.00,6.90,191,2017-02-28 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-02,轻工业用电量,453.00,14.90,1016.00,2.90,192,2017-02-28 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2017-02,重工业用电量,2453.00,23.30,5191.00,7.70,193,2017-02-28 00:00:00,1,0,2024-07-20 16:00:47,0,2024-07-20 16:00:47,,,
2024-06,第二产业用电量,5304.00,5.50,30670.00,6.90,524,2024-06-30 00:00:00,1,0,2024-08-01 10:43:57,0,2024-08-01 10:43:57,,,
2024-09,第二产业用电量,5379.00,3.60,47385.00,5.90,525,2024-09-30 00:00:00,1,0,2024-11-07 01:52:04,0,2024-11-07 01:52:04,,,
2024-09,工业用电量,5304.70,3.70,46715.70,6.10,526,2024-09-30 00:00:00,1,0,2024-11-07 01:52:04,0,2024-11-07 01:52:04,,,
2024-08,第二产业用电量,5679.00,4.00,42006.00,6.30,527,2024-08-31 00:00:00,1,0,2024-11-07 01:52:04,0,2024-11-07 01:52:04,,,
2024-08,工业用电量,5590.00,4.20,41411.60,6.50,528,2024-08-31 00:00:00,1,0,2024-11-07 01:52:04,0,2024-11-07 01:52:04,,,
2024-07,第二产业用电量,5656.00,5.00,36329.00,6.60,529,2024-07-31 00:00:00,1,0,2024-11-07 01:52:04,0,2024-11-07 01:52:04,,,
2024-07,工业用电量,5569.90,5.30,35823.60,6.80,530,2024-07-31 00:00:00,1,0,2024-11-07 01:52:04,0,2024-11-07 01:52:04,,,
2024-10,第二产业用电量,5337.00,2.70,52721.00,5.60,531,2024-10-31 00:00:00,1,0,2024-11-20 23:17:32,0,2024-11-20 23:17:32,,,
2024-11,第二产业用电量,5399.00,2.20,58122.00,5.30,532,2024-11-30 00:00:00,1,0,2024-12-20 23:19:39,0,2024-12-20 23:19:39,,,
2024-12,第二产业用电量,,,63874.00,5.10,533,2024-12-31 00:00:00,1,0,2025-01-22 23:16:19,0,2025-01-22 23:16:19,,,
2025-02,第二产业用电量,4624.00,12.40,9636.00,0.90,534,2025-02-28 00:00:00,1,0,2025-03-19 23:17:11,0,2025-03-19 23:17:11,,,
2025-03,第二产业用电量,5578.00,3.80,15214.00,1.90,535,2025-03-31 00:00:00,1,0,2025-04-18 23:18:12,0,2025-04-18 23:18:12,,,
2025-04,第二产业用电量,5285.00,3.00,20497.00,2.30,536,2025-04-30 00:00:00,1,0,2025-05-21 23:18:46,0,2025-05-21 23:18:46,,,
2025-05,第二产业用电量,5414.00,2.10,25914.00,2.20,537,2025-05-31 00:00:00,1,0,2025-06-20 23:19:42,0,2025-06-20 23:19:42,,,
2025-06,第二产业用电量,5488.00,3.20,31485.00,2.40,538,2025-06-30 00:00:00,1,0,2025-07-21 23:18:02,0,2025-07-21 23:18:02,,,
2025-07,第二产业用电量,5936.00,4.70,37403.00,2.80,539,2025-07-31 00:00:00,1,0,2025-08-25 23:17:50,0,2025-08-25 23:17:50,,,
